week,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2025-40,0.14316347495975978,0.6959689316245393,-0.09317356887894149,0.999740845015984,18.0
2025-41,0.0013903169729877326,0.7706044702524153,0.2662871762913922,0.7347677850171898,84.0
2025-42,0.0387487203558944,0.788212813638298,0.11362951507891862,0.8003123307569399,71.0
2025-43,0.07572453048435934,0.8108460916730891,0.07051984237699191,0.7552903838460782,90.0
2025-44,0.043834318326706805,0.7418185001849668,0.15343810635294086,0.8176525509664516,130.0
2025-45,-0.0969526851910732,0.6951387411472073,-0.05360863830500733,0.7067503424328888,39.0
